,make,id,model,year,fuelType,evMotor,co2_per_km,cityE_100km,comb08_per_km,combE_per_km,highway08_per_lkm,highwayE_per_km,UCity_per_lkm,UHighway_per_lkm,co2_km,model_full
2454,Volkswagen,42432,Jetta,2020,Regular,filled,162.79965700224938,0.0,14.454886257476044,0.0,17.00574853820711,0.0,15.430846166083752,24.403249152327206,162.79965700224938,Volkswagen Jetta
2455,Volkswagen,42433,Golf,2020,Regular,filled,173.9843662619459,0.0,13.604598830565688,0.0,14.880029970931222,0.0,15.85786051187813,21.786914739724043,173.9843662619459,Volkswagen Golf
2456,Volkswagen,42434,Golf,2020,Regular,filled,177.09122994519493,0.0,13.179455117110512,0.0,15.3051736843864,0.0,15.050087456313292,22.532616813124424,177.09122994519493,Volkswagen Golf
2457,Lincoln,42435,Continental Coach,2020,Regular,filled,297.01616811860765,0.0,8.077730555648378,0.0,10.203449122924267,0.0,8.332816783721485,14.114771286711903,297.01616811860765,Lincoln Continental Coach
2458,Chevrolet,42436,Silverado 4WD TrailBoss,2020,Premium,filled,320.0069593746505,0.0,7.227443128738022,0.0,8.077730555648378,0.0,8.290302412375967,13.647113201911207,320.0069593746505,Chevrolet Silverado 4WD TrailBoss
2459,Chevrolet,42437,Silverado 4WD TrailBoss,2020,Premium,filled,357.2893235736389,0.0,6.377155701827667,0.0,7.6525868421932,0.0,7.312471871429057,10.628592836379445,357.2893235736389,Chevrolet Silverado 4WD TrailBoss
2460,Mazda,42438,MX-5,2020,Premium,filled,189.51868467819105,0.0,12.329167690200157,0.0,14.454886257476044,0.0,14.454886257476044,20.661984473921642,189.51868467819105,Mazda MX-5
2461,Mazda,42439,MX-5,2020,Premium,filled,185.79044825829223,0.0,12.754311403655334,0.0,14.880029970931222,0.0,14.497400628821563,22.02244435697821,185.79044825829223,Mazda MX-5
2462,Kia,42440,Cadenza,2020,Regular,filled,239.2285036101756,0.0,9.77830540946909,0.0,11.904023976744979,0.0,10.928021553765927,17.24042786803437,239.2285036101756,Kia Cadenza
2463,Buick,42441,Encore GX FWD,2020,Regular,filled,197.59653025463854,0.0,11.904023976744979,0.0,12.754311403655334,0.0,14.497400628821563,19.066547660438392,197.59653025463854,Buick Encore GX FWD
2464,Dodge,42442,Journey,2020,Regular,filled,260.97654939291886,0.0,8.928017982558734,0.0,10.628592836379445,0.0,9.905848523505643,15.262659313040881,260.97654939291886,Dodge Journey
2465,BMW,42443,X5 M,2020,Premium,filled,361.63893273018755,0.0,6.377155701827667,0.0,7.6525868421932,0.0,6.8942580005032,10.674805958032023,361.63893273018755,BMW X5 M
2466,BMW,42444,X5 M Competition,2020,Premium,filled,361.63893273018755,0.0,6.377155701827667,0.0,7.6525868421932,0.0,6.8942580005032,10.674805958032023,361.63893273018755,BMW X5 M Competition
2467,BMW,42445,X6 M,2020,Premium,filled,361.63893273018755,0.0,6.377155701827667,0.0,7.6525868421932,0.0,6.8942580005032,10.674805958032023,361.63893273018755,BMW X6 M
2468,BMW,42446,X6 M Competition,2020,Premium,filled,361.63893273018755,0.0,6.377155701827667,0.0,7.6525868421932,0.0,6.8942580005032,10.674805958032023,361.63893273018755,BMW X6 M Competition
2469,Audi,42447,A8 L,2020,Premium and Electricity,100kW AC Induction,132.35239290640885,42.87471882883666,9.77830540946909,39.14648240893783,11.4788802632898,34.796873252389176,11.053736549834623,16.368032968024345,132.35239290640885,Audi A8 L
2470,Audi,42448,Q5,2020,Premium and Electricity,105kW AC Induction,102.52650154721812,32.93275504243976,11.4788802632898,32.31138230578995,12.329167690200157,31.690009569140145,14.199800029402937,17.515920994353326,102.52650154721812,Audi Q5
2471,Mazda,42449,2,2020,Regular,filled,164.04240247554898,0.0,14.454886257476044,0.0,16.580604824751934,0.0,17.43089225166229,24.53079226636376,164.04240247554898,Mazda 2
2472,Mazda,42450,2,2020,Regular,filled,157.2073023724011,0.0,14.880029970931222,0.0,17.00574853820711,0.0,18.026093450499538,25.040964722509973,157.2073023724011,Mazda 2
2473,Nissan,42451,Titan 2WD,2020,Premium,filled,304.4726409584053,0.0,7.6525868421932,0.0,9.353161696013911,0.0,8.460359897758037,12.83934014634637,304.4726409584053,Nissan Titan 2WD
2474,Nissan,42452,Titan 4WD,2020,Premium,filled,319.3855866380007,0.0,7.6525868421932,0.0,8.928017982558734,0.0,8.247788041030448,12.62676828961878,319.3855866380007,Nissan Titan 4WD
2475,Nissan,42453,Titan 4WD PRO4X,2020,Premium,filled,325.59931400449875,0.0,7.227443128738022,0.0,8.928017982558734,0.0,8.187885291804614,12.425547770040446,325.59931400449875,Nissan Titan 4WD PRO4X
2476,Volkswagen,42454,Atlas,2020,Regular,filled,286.4528315955609,0.0,8.077730555648378,0.0,9.77830540946909,0.0,9.098075467940804,13.349512602492583,286.4528315955609,Volkswagen Atlas
2477,Volkswagen,42455,Atlas Cross Sport,2020,Regular,filled,286.4528315955609,0.0,8.077730555648378,0.0,9.77830540946909,0.0,9.098075467940804,13.349512602492583,286.4528315955609,Volkswagen Atlas Cross Sport
2478,Jeep,42456,Wrangler 4WD,2020,Regular,48V Li-Ion,257.24831297302,0.0,8.928017982558734,0.0,9.353161696013911,0.0,11.393851520598766,15.007573084967774,257.24831297302,Jeep Wrangler 4WD
2479,Volkswagen,42457,Atlas Cross Sport 4motion,2020,Regular,filled,298.25891359190723,0.0,8.077730555648378,0.0,9.353161696013911,0.0,8.70477501862342,13.057183785120802,298.25891359190723,Volkswagen Atlas Cross Sport 4motion
2480,Volkswagen,42458,Atlas 4motion,2020,Regular,filled,298.25891359190723,0.0,8.077730555648378,0.0,9.353161696013911,0.0,8.70477501862342,13.057183785120802,298.25891359190723,Volkswagen Atlas 4motion
2481,Chevrolet,42459,Corvette,2020,Premium,filled,290.18106801545974,0.0,8.077730555648378,0.0,11.4788802632898,0.0,7.6525868421932,15.220144941695363,290.18106801545974,Chevrolet Corvette
2482,Mercedes-Benz,42460,AMG A35 4matic,2020,Premium,filled,207.53849404103545,0.0,11.4788802632898,0.0,13.179455117110512,0.0,12.924368889037405,19.088952734137482,207.53849404103545,Mercedes-Benz AMG A35 4matic
2483,BMW,42461,228i xDrive Gran Coupe,2020,Premium,filled,205.05300309443624,0.0,11.4788802632898,0.0,14.029742544020866,0.0,12.583446145217698,20.205890298126928,205.05300309443624,BMW 228i xDrive Gran Coupe
2484,BMW,42462,M235i xDrive,2020,Premium,filled,208.15986677768527,0.0,11.053736549834623,0.0,13.604598830565688,0.0,12.378186760361539,19.66897630240438,208.15986677768527,BMW M235i xDrive
2485,Cadillac,42463,CT4,2020,Premium,filled,231.7720307703779,0.0,10.203449122924267,0.0,12.754311403655334,0.0,10.96943055145646,17.94204253834945,231.7720307703779,Cadillac CT4
2486,Cadillac,42464,CT4 AWD,2020,Premium,filled,237.36438540022618,0.0,9.77830540946909,0.0,11.904023976744979,0.0,10.897793835739263,17.038144489172396,237.36438540022618,Cadillac CT4 AWD
2487,Cadillac,42465,CT4 V AWD,2020,Premium,filled,237.36438540022618,0.0,9.77830540946909,0.0,11.904023976744979,0.0,10.897793835739263,17.038144489172396,237.36438540022618,Cadillac CT4 V AWD
2488,Cadillac,42466,CT4 AWD,2020,Premium,filled,213.13084867088372,0.0,11.053736549834623,0.0,13.604598830565688,0.0,12.244138947509121,19.47158207624714,213.13084867088372,Cadillac CT4 AWD
2489,Cadillac,42467,CT4,2020,Premium,filled,203.1888848844868,0.0,11.4788802632898,0.0,14.454886257476044,0.0,12.62676828961878,21.25718567275889,203.1888848844868,Cadillac CT4
2490,Cadillac,42468,CT5 AWD,2020,Premium,filled,267.8116494960667,0.0,8.928017982558734,0.0,10.628592836379445,0.0,9.441166444699132,15.173124046987223,267.8116494960667,Cadillac CT5 AWD
2491,Cadillac,42469,CT5 V AWD,2020,Premium,filled,274.64674959921456,0.0,8.502874269103556,0.0,10.628592836379445,0.0,9.441166444699132,15.173124046987223,274.64674959921456,Cadillac CT5 V AWD
2492,Cadillac,42470,CT5,2020,Premium,filled,256.00556749972037,0.0,8.928017982558734,0.0,11.053736549834623,0.0,10.007542899764122,15.577308175369058,256.00556749972037,Cadillac CT5
2493,Cadillac,42471,CT5 V,2020,Premium,filled,256.00556749972037,0.0,8.928017982558734,0.0,11.053736549834623,0.0,10.007542899764122,15.577308175369058,256.00556749972037,Cadillac CT5 V
2494,Nissan,42472,Sentra,2020,Regular,filled,166.52789342214822,0.0,14.029742544020866,0.0,16.580604824751934,0.0,16.46947225805475,24.7068017637342,166.52789342214822,Nissan Sentra
2495,Nissan,42473,Sentra SR,2020,Regular,filled,173.9843662619459,0.0,13.604598830565688,0.0,15.730317397841578,0.0,15.85786051187813,23.38290424003478,173.9843662619459,Nissan Sentra SR
2496,Tesla,42474,Model Y Performance AWD,2020,Electricity,147 and 211 kW AC 3-Phase,0.0,16.295810705009508,51.442389328076516,17.380168267737087,47.616095906979915,18.705494177737457,72.27443128738022,62.96378396271183,0.0,Tesla Model Y Performance AWD
2497,Hyundai,42475,Sonata Hybrid,2020,Regular,270V Li-Ion,117.43944722681347,0.0,19.981754532393357,0.0,21.682329386214068,0.0,24.870907237127902,28.612171915533462,117.43944722681347,Hyundai Sonata Hybrid
2498,Hyundai,42476,Sonata Hybrid Blue,2020,Regular,270V Li-Ion,106.87611070376676,0.0,22.107473099669246,0.0,22.9577605265796,0.0,27.315058445781716,31.073286358354142,106.87611070376676,Hyundai Sonata Hybrid Blue
2499,Toyota,42477,Highlander Hybrid,2020,Regular,288V Ni-MH,152.23632047920265,0.0,15.3051736843864,0.0,14.880029970931222,0.0,20.959585073340264,20.49192698853957,152.23632047920265,Toyota Highlander Hybrid
2500,Toyota,42478,Highlander Hybrid AWD,2020,Regular,288V Ni-MH,157.82867510905092,0.0,14.880029970931222,0.0,14.880029970931222,0.0,20.236840760466464,19.72666830432025,157.82867510905092,Toyota Highlander Hybrid AWD
2501,Toyota,42479,Highlander Hybrid AWD LTD/PLAT,2020,Regular,288V Ni-MH,155.9645568991015,0.0,14.880029970931222,0.0,14.454886257476044,0.0,20.49107670111266,19.97831086831437,155.9645568991015,Toyota Highlander Hybrid AWD LTD/PLAT
2502,Honda,42480,Clarity Plug-in Hybrid,2020,Regular Gas and Electricity,135kW AC PMSM,35.41824598903899,18.019809362844395,17.856035965117467,19.26255483614401,17.00574853820711,20.505300309443623,26.443938976912058,26.273881491529988,35.41824598903899,Honda Clarity Plug-in Hybrid
2503,Cadillac,42481,CT4 V,2020,Premium,filled,238.6071308735258,0.0,9.77830540946909,0.0,12.329167690200157,0.0,10.96943055145646,17.94204253834945,238.6071308735258,Cadillac CT4 V
2504,Jaguar,42482,F-Type S Coupe,2021,Premium,filled,252.89870381647134,0.0,9.353161696013911,0.0,11.4788802632898,0.0,10.160934751578749,16.07043236860572,252.89870381647134,Jaguar F-Type S Coupe
2505,Jaguar,42483,F-Type S Convertible,2021,Premium,filled,252.89870381647134,0.0,9.353161696013911,0.0,11.4788802632898,0.0,10.160934751578749,16.07043236860572,252.89870381647134,Jaguar F-Type S Convertible
2506,Jaguar,42484,F-Type S AWD Coupe,2021,Premium,filled,264.7047858128177,0.0,8.928017982558734,0.0,11.053736549834623,0.0,9.650762295432536,15.347688055731918,264.7047858128177,Jaguar F-Type S AWD Coupe
2507,Jaguar,42485,F-Type S AWD Convertible,2021,Premium,filled,264.7047858128177,0.0,8.928017982558734,0.0,11.053736549834623,0.0,9.650762295432536,15.347688055731918,264.7047858128177,Jaguar F-Type S AWD Convertible
2508,Jaguar,42486,F-Type SVR AWD Coupe,2021,Premium,filled,298.8802863285571,0.0,7.6525868421932,0.0,10.203449122924267,0.0,8.174960922915577,14.33950225364431,298.8802863285571,Jaguar F-Type SVR AWD Coupe
2509,Jaguar,42487,F-Type SVR AWD Convertible,2021,Premium,filled,298.8802863285571,0.0,7.6525868421932,0.0,10.203449122924267,0.0,8.174960922915577,14.33950225364431,298.8802863285571,Jaguar F-Type SVR AWD Convertible
2510,Volkswagen,42488,Atlas,2021,Regular,filled,286.4528315955609,0.0,8.077730555648378,0.0,9.77830540946909,0.0,9.098075467940804,13.348662315065674,286.4528315955609,Volkswagen Atlas
2511,Volkswagen,42489,Atlas 4motion,2021,Regular,filled,301.3657772751563,0.0,7.6525868421932,0.0,9.353161696013911,0.0,8.502874269103556,12.754311403655334,301.3657772751563,Volkswagen Atlas 4motion
2512,Porsche,42490,Cayenne Coupe,2020,Premium,filled,271.53988591596556,0.0,8.502874269103556,0.0,9.77830540946909,0.0,9.905848523505643,13.519570087874653,271.53988591596556,Porsche Cayenne Coupe
2513,Porsche,42491,Cayenne S Coupe,2020,Premium,filled,285.8314588589111,0.0,8.077730555648378,0.0,9.353161696013911,0.0,9.310647324668393,12.711797032309816,285.8314588589111,Porsche Cayenne S Coupe
2514,Porsche,42492,Cayenne Turbo Coupe,2020,Premium,filled,332.4344141076466,0.0,7.227443128738022,0.0,8.077730555648378,0.0,7.82264432757527,11.266308406562212,332.4344141076466,Porsche Cayenne Turbo Coupe
2515,Genesis,42493,G70 AWD,2021,Premium,filled,239.8498763468254,0.0,9.77830540946909,0.0,11.4788802632898,0.0,11.013092810828308,16.3508996763721,239.8498763468254,Genesis G70 AWD
2516,Genesis,42494,G70 RWD,2021,Premium,filled,221.830066983981,0.0,10.628592836379445,0.0,12.754311403655334,0.0,11.9246859612189,17.93434743713591,221.830066983981,Genesis G70 RWD
2517,Genesis,42495,G70 RWD,2021,Premium,filled,254.76282202642076,0.0,9.353161696013911,0.0,11.904023976744979,0.0,9.820819780814608,16.708147938788485,254.76282202642076,Genesis G70 RWD
2518,Kia,42496,Soul,2021,Regular,filled,187.65456646824165,0.0,12.754311403655334,0.0,14.029742544020866,0.0,15.305641342471201,20.408811392559084,187.65456646824165,Kia Soul
2519,Kia,42497,Soul Eco dynamics,2021,Regular,filled,178.33397541849453,0.0,13.179455117110512,0.0,14.880029970931222,0.0,16.112946739951237,21.767358128905105,178.33397541849453,Kia Soul Eco dynamics
2520,Kia,42498,Soul,2021,Regular,filled,206.29574856773584,0.0,11.4788802632898,0.0,13.179455117110512,0.0,13.434541345183618,18.918895248755412,206.29574856773584,Kia Soul
2521,Kia,42499,Soul,2021,Regular,filled,192.0041756247903,0.0,12.329167690200157,0.0,13.604598830565688,0.0,14.412371886130526,20.024268903738875,192.0041756247903,Kia Soul
2522,Volkswagen,42500,Atlas,2021,Regular,filled,248.5490946599227,0.0,9.353161696013911,0.0,10.203449122924267,0.0,11.223794035216693,15.177630570349848,248.5490946599227,Volkswagen Atlas
2523,Honda,42501,Civic 5Dr,2020,Premium,filled,222.45143972063082,0.0,10.628592836379445,0.0,11.904023976744979,0.0,11.648937748671871,16.87820542417056,222.45143972063082,Honda Civic 5Dr
2524,Honda,42502,CR-V AWD,2020,Regular,266V Li-Ion,145.4012203760548,0.0,16.155461111296756,0.0,14.880029970931222,0.0,23.850562324835476,22.235016213705798,145.4012203760548,Honda CR-V AWD
2525,Porsche,42503,Macan GTS,2020,Premium,filled,285.2100861222613,0.0,8.077730555648378,0.0,9.353161696013911,0.0,9.225618581977358,13.221969488456029,285.2100861222613,Porsche Macan GTS
2526,Porsche,42504,Macan Turbo,2020,Premium,filled,287.69557706886053,0.0,8.077730555648378,0.0,9.353161696013911,0.0,9.225618581977358,12.966883260382923,287.69557706886053,Porsche Macan Turbo
2527,Audi,42505,RS Q8,2020,Premium,48V Li-Ion,359.7748145202381,0.0,6.377155701827667,0.0,8.077730555648378,0.0,7.269957500083541,11.436365891944282,359.7748145202381,Audi RS Q8
2528,MINI,42508,Cooper SE Hardtop 2 door,2020,Electricity,135 kW DCPM,0.0,18.232256701504966,45.9155210531592,19.43622851603763,42.51437134551778,20.907825568245364,69.76608337799468,60.83806539543594,0.0,MINI Cooper SE Hardtop 2 door
2529,Chevrolet,42509,Trailblazer AWD,2021,Regular,filled,195.11103930803932,0.0,11.904023976744979,0.0,12.754311403655334,0.0,14.624943742858115,19.72666830432025,195.11103930803932,Chevrolet Trailblazer AWD
2530,Toyota,42510,Camry AWD LE/SE,2020,Regular,filled,192.0041756247903,0.0,12.329167690200157,0.0,14.454886257476044,0.0,13.779758040509222,21.335582173520024,192.0041756247903,Toyota Camry AWD LE/SE
2531,Toyota,42511,Camry AWD XLE/XSE,2020,Regular,filled,195.73241204468914,0.0,11.904023976744979,0.0,14.454886257476044,0.0,13.732141944602242,21.29970004410441,195.73241204468914,Toyota Camry AWD XLE/XSE
2532,BMW,42512,i3,2020,Electricity,125 kW AC Induction,0.0,16.836839946810493,48.04123962043509,18.513614276659997,43.364658772428136,20.562963699404722,75.54803788098509,61.85841030772837,0.0,BMW i3
2533,BMW,42513,i3s,2020,Electricity,135 kW AC Induction,0.0,16.836839946810493,48.04123962043509,18.513614276659997,43.364658772428136,20.562963699404722,75.54803788098509,61.85841030772837,0.0,BMW i3s
2534,Kia,42514,Niro Electric,2020,Electricity,150 kW IPMSM,0.0,17.018840021375222,47.616095906979915,18.645593845924417,43.364658772428136,20.633862328656466,74.74026482542025,61.64583845100078,0.0,Kia Niro Electric
2535,Genesis,42515,G70 AWD,2021,Premium,filled,283.9673406489617,0.0,8.502874269103556,0.0,10.628592836379445,0.0,8.612688890289027,13.649876636048665,283.9673406489617,Genesis G70 AWD
2536,Genesis,42516,G70 RWD,2021,Premium,filled,277.7536132824636,0.0,8.502874269103556,0.0,11.053736549834623,0.0,8.894304086081737,14.297413026012249,277.7536132824636,Genesis G70 RWD
2537,Ford,42517,F150 Pickup 2WD,2020,Diesel,filled,260.97654939291886,0.0,10.203449122924267,0.0,12.329167690200157,0.0,11.563909005980836,17.515920994353326,260.97654939291886,Ford F150 Pickup 2WD
2538,Ford,42518,F150 2WD BASE PAYLOAD LT TIRE,2020,Diesel,filled,263.46204033951807,0.0,10.203449122924267,0.0,11.904023976744979,0.0,11.563909005980836,17.515920994353326,263.46204033951807,Ford F150 2WD BASE PAYLOAD LT TIRE
2539,Ford,42519,F150 Pickup 4WD XL/XLT,2020,Diesel,filled,267.1902767594169,0.0,10.203449122924267,0.0,11.904023976744979,0.0,11.355928701358563,16.854184804360344,267.1902767594169,Ford F150 Pickup 4WD XL/XLT
2540,Ford,42520,F150 Pickup 4WD,2020,Diesel,filled,289.55969527880995,0.0,9.353161696013911,0.0,10.628592836379445,0.0,10.608355995618979,14.957108526180647,289.55969527880995,Ford F150 Pickup 4WD
2541,Buick,42521,Encore GX FWD,2021,Regular,filled,187.65456646824165,0.0,12.329167690200157,0.0,13.179455117110512,0.0,15.68780302649606,20.91707070199475,187.65456646824165,Buick Encore GX FWD
2542,Chevrolet,42522,Trailblazer FWD,2021,Regular,filled,178.95534815514435,0.0,13.179455117110512,0.0,14.029742544020866,0.0,16.495576082060897,21.46975752948648,178.95534815514435,Chevrolet Trailblazer FWD
2543,Chevrolet,42523,Trailblazer FWD,2021,Regular,filled,187.65456646824165,0.0,12.329167690200157,0.0,13.179455117110512,0.0,15.689206000750463,20.905719364845492,187.65456646824165,Chevrolet Trailblazer FWD
2544,BMW,42524,X3 xDrive30e,2020,Premium and Electricity,80kW DCPM,126.76003827656058,36.03961872568879,10.203449122924267,34.796873252389176,11.4788802632898,34.17550051573937,13.094426374419477,16.538090453406415,126.76003827656058,BMW X3 xDrive30e
2545,Mercedes-Benz,42525,S560e,2020,Premium and Electricity,90 kW DCPM,127.38141101321038,36.03961872568879,9.77830540946909,32.93275504243976,11.053736549834623,28.58314588589111,12.201624576163603,17.43089225166229,127.38141101321038,Mercedes-Benz S560e
2546,MINI,42526,Cooper Convertible,2021,Premium,filled,173.9843662619459,0.0,13.179455117110512,0.0,15.730317397841578,0.0,15.702385455867573,22.90159904203217,173.9843662619459,MINI Cooper Convertible
2547,MINI,42527,Cooper S Convertible,2021,Premium,filled,190.76143015149069,0.0,12.329167690200157,0.0,14.454886257476044,0.0,14.1508234736129,21.128239584467934,190.76143015149069,MINI Cooper S Convertible
2548,MINI,42528,Cooper S Convertible,2021,Premium,filled,208.78123951433508,0.0,11.053736549834623,0.0,13.604598830565688,0.0,12.45671080423671,19.641639561629216,208.78123951433508,MINI Cooper S Convertible
2549,MINI,42529,John Cooper Works Convertible,2021,Premium,filled,194.4896665713895,0.0,11.904023976744979,0.0,14.029742544020866,0.0,13.817170687293277,20.406898245848534,194.4896665713895,MINI John Cooper Works Convertible
2550,MINI,42530,Cooper Hardtop 2 door,2021,Premium,filled,173.9843662619459,0.0,13.179455117110512,0.0,15.730317397841578,0.0,15.702385455867573,22.90159904203217,173.9843662619459,MINI Cooper Hardtop 2 door
2551,MINI,42531,Cooper Hardtop 4 door,2021,Premium,filled,173.9843662619459,0.0,13.179455117110512,0.0,15.730317397841578,0.0,15.702385455867573,22.90159904203217,173.9843662619459,MINI Cooper Hardtop 4 door
2552,MINI,42532,Cooper S Hardtop 2 door,2021,Premium,filled,204.43163035778642,0.0,11.4788802632898,0.0,14.029742544020866,0.0,12.630892183639297,20.38806437934247,204.43163035778642,MINI Cooper S Hardtop 2 door
2553,MINI,42533,Cooper S Hardtop 4 door,2021,Premium,filled,204.43163035778642,0.0,11.4788802632898,0.0,14.029742544020866,0.0,12.630892183639297,20.38806437934247,204.43163035778642,MINI Cooper S Hardtop 4 door
2554,MINI,42534,John Cooper Works Hardtop,2021,Premium,filled,189.51868467819105,0.0,12.329167690200157,0.0,14.454886257476044,0.0,14.15728565805742,21.08712818737682,189.51868467819105,MINI John Cooper Works Hardtop
2555,MINI,42535,John Cooper Works Hardtop,2021,Premium,filled,204.43163035778642,0.0,11.4788802632898,0.0,14.029742544020866,0.0,12.630892183639297,20.38806437934247,204.43163035778642,MINI John Cooper Works Hardtop
2556,MINI,42536,John Cooper Works GP,2021,Premium,filled,207.53849404103545,0.0,11.053736549834623,0.0,12.754311403655334,0.0,13.051912003073959,18.281179678572645,207.53849404103545,MINI John Cooper Works GP
2557,Honda,42537,Insight Touring,2021,Regular,222V Li-Ion,114.33258354356444,0.0,20.406898245848534,0.0,19.131467105483,0.0,31.105639794948086,28.587343522667684,114.33258354356444,Honda Insight Touring
2558,Hyundai,42538,Veloster,2021,Regular,filled,185.79044825829223,0.0,12.754311403655334,0.0,14.454886257476044,0.0,15.05259580422268,20.993043883589188,185.79044825829223,Hyundai Veloster
2559,Hyundai,42539,Veloster,2021,Regular,filled,196.97515751798875,0.0,11.904023976744979,0.0,14.029742544020866,0.0,13.77465631594776,20.576955731230605,196.97515751798875,Hyundai Veloster
2560,Hyundai,42540,Veloster,2021,Regular,filled,183.9263300483428,0.0,12.754311403655334,0.0,14.454886257476044,0.0,15.432716798422952,21.0446138160313,183.9263300483428,Hyundai Veloster
2561,Hyundai,42541,Veloster,2021,Regular,filled,191.38280288814047,0.0,12.329167690200157,0.0,14.029742544020866,0.0,13.647113201911207,20.066783275084394,191.38280288814047,Hyundai Veloster
2562,Honda,42542,Insight,2021,Regular,222V Li-Ion,105.63336523046715,0.0,22.107473099669246,0.0,20.832041959303712,0.0,34.00809592670658,30.865178510617834,105.63336523046715,Honda Insight
2563,BMW,42543,750i xDrive,2021,Premium,filled,283.3459679123119,0.0,8.077730555648378,0.0,10.203449122924267,0.0,8.771395038521845,14.509219624055616,283.3459679123119,BMW 750i xDrive
2564,BMW,42544,Alpina B7,2021,Premium,filled,283.3459679123119,0.0,8.077730555648378,0.0,10.203449122924267,0.0,8.771395038521845,14.509219624055616,283.3459679123119,BMW Alpina B7
2565,Chevrolet,42545,Colorado 2WD,2021,Regular,filled,256.6269402363702,0.0,9.353161696013911,0.0,10.628592836379445,0.0,10.330992236960821,15.007573084967774,256.6269402363702,Chevrolet Colorado 2WD
2566,Chevrolet,42546,Colorado 2WD,2021,Regular,filled,263.46204033951807,0.0,8.928017982558734,0.0,10.628592836379445,0.0,9.73579103812357,15.177630570349848,263.46204033951807,Chevrolet Colorado 2WD
2567,GMC,42547,Canyon 2WD,2021,Regular,filled,256.6269402363702,0.0,9.353161696013911,0.0,10.628592836379445,0.0,10.330992236960821,15.007573084967774,256.6269402363702,GMC Canyon 2WD
2568,GMC,42548,Canyon 2WD,2021,Regular,filled,263.46204033951807,0.0,8.928017982558734,0.0,10.628592836379445,0.0,9.73579103812357,15.177630570349848,263.46204033951807,GMC Canyon 2WD
2569,Chevrolet,42549,Colorado 4WD,2021,Regular,filled,267.8116494960667,0.0,8.928017982558734,0.0,10.203449122924267,0.0,9.918560320537951,14.174503978452355,267.8116494960667,Chevrolet Colorado 4WD
2570,Chevrolet,42550,Colorado 4WD,2021,Regular,filled,288.93832254216017,0.0,8.077730555648378,0.0,10.203449122924267,0.0,9.39567606735943,14.072256915366385,288.93832254216017,Chevrolet Colorado 4WD
2571,Chevrolet,42551,Colorado ZR2 4WD,2021,Regular,filled,316.9000956914014,0.0,7.227443128738022,0.0,7.6525868421932,0.0,8.332816783721485,11.563909005980836,316.9000956914014,Chevrolet Colorado ZR2 4WD
2572,GMC,42552,Canyon 4WD,2021,Regular,filled,267.8116494960667,0.0,8.928017982558734,0.0,10.203449122924267,0.0,9.918560320537951,14.174503978452355,267.8116494960667,GMC Canyon 4WD
2573,GMC,42553,Canyon 4WD,2021,Regular,filled,288.93832254216017,0.0,8.077730555648378,0.0,10.203449122924267,0.0,9.39567606735943,14.072256915366385,288.93832254216017,GMC Canyon 4WD
2574,Kia,42554,Sedona,2021,Regular,filled,270.91851317931577,0.0,8.928017982558734,0.0,10.203449122924267,0.0,9.863334152160125,14.913573809922836,270.91851317931577,Kia Sedona
2575,Volkswagen,42555,Atlas 4motion,2021,Regular,filled,256.00556749972037,0.0,9.353161696013911,0.0,10.203449122924267,0.0,10.798650321761516,15.007573084967774,256.00556749972037,Volkswagen Atlas 4motion
2576,BMW,42556,M2 CS Coupe,2020,Premium,filled,280.8604769657127,0.0,8.502874269103556,0.0,10.203449122924267,0.0,9.029414758217793,14.143468487370127,280.8604769657127,BMW M2 CS Coupe
2577,BMW,42557,M2 CS Coupe,2020,Premium,filled,291.4238134887594,0.0,8.077730555648378,0.0,9.77830540946909,0.0,8.680031654500327,13.396235896601306,291.4238134887594,BMW M2 CS Coupe
2578,Audi,42558,SQ7,2020,Premium,filled,320.62833211130027,0.0,7.227443128738022,0.0,8.928017982558734,0.0,7.737615584884235,12.62676828961878,320.62833211130027,Audi SQ7
2579,Audi,42559,SQ8,2020,Premium,filled,321.8710775845999,0.0,7.227443128738022,0.0,8.928017982558734,0.0,7.82264432757527,12.201624576163603,321.8710775845999,Audi SQ8
2580,Bentley,42560,Bentayga,2020,Premium and Electricity,100kW AC Induction,152.85769321585246,44.73883703878609,8.077730555648378,44.11746430213628,8.928017982558734,43.49609156548647,9.608247924087019,12.499225175582227,152.85769321585246,Bentley Bentayga
2581,Nissan,42561,Leaf (40 kW-hr battery pack),2020,Electricity,110 kW DCPM,0.0,17.038226850758697,47.19095219352474,18.90613543440168,42.0892276320626,21.1891831434004,74.65523608272922,60.030292339871096,0.0,Nissan Leaf (40 kW-hr battery pack)
2582,Nissan,42562,Leaf (62 kW-hr battery pack),2020,Electricity,160 kW DCPM,0.0,17.756160910683885,45.9155210531592,19.45194924627487,41.23894020515225,21.524538009370303,71.63671571719746,59.09497617026971,0.0,Nissan Leaf (62 kW-hr battery pack)
2583,Nissan,42563,Leaf SV/SL (62 kW-hr battery pack),2020,Electricity,160 kW DCPM,0.0,18.299116407968484,44.21494619933849,20.05977605726571,39.96350906478671,22.211651981557658,69.51099714992156,57.26685820241244,0.0,Nissan Leaf SV/SL (62 kW-hr battery pack)
2584,Toyota,42564,GR Supra,2021,Premium,filled,218.10183056408218,0.0,10.628592836379445,0.0,12.754311403655334,0.0,12.031567090781532,17.941064707808504,218.10183056408218,Toyota GR Supra
